Date,Username,User tag,Content,Mentions,link
"2024-02-03,17:57:57","malappc","#0","Celia lewis tony","",""
"2024-02-03,17:57:59","white_give","#0","https://tenor.com/view/goodbye-thank-you-jerry-the-mouse-waving-hi-gif-16816499","",""
"2024-02-03,17:57:59","malappc","#0","123","",""
"2024-02-03,17:58:09","white_give","#0","ok","",""
"2024-02-03,17:58:10","okainotonline","#0","我怎么被报名了","",""
"2024-02-03,17:58:36","white_give","#0","哦？","",""
"2024-02-03,17:58:40","white_give","#0","你不来？","",""
"2024-02-03,17:58:44","okainotonline","#0","来","",""
"2024-02-03,17:58:48","malappc","#0","嘻嘻","",""
"2024-02-03,17:58:51","malappc","#0","因为我懂你","",""
"2024-02-03,17:58:52","white_give","#0","ntm","",""
"2024-02-03,17:58:58","malappc","#0","https://tenor.com/view/stillesque-gif-25544434","",""
"2024-02-03,17:59:07","malappc","#0","我们是最好的朋友","",""
"2024-02-03,17:59:11","okainotonline","#0","✌️ 🤪 ✌️","",""
"2024-02-03,18:05:05","watashinokato","#0","我g","",""
"2024-02-03,18:05:08","jackyhe30","#0","我也要玩","",""
"2024-02-03,18:05:11","jackyhe30","#0","😭😭😭","",""
"2024-02-03,18:05:21","white_give","#0","https://tenor.com/view/hopeless-disappointed-ryan-reynolds-facepalm-embarrassed-gif-5436796","",""
"2024-02-03,18:05:27","white_give","#0","为什么g","",""
"2024-02-03,18:06:36","okainotonline","#0","你来 欢迎你","jackyhe30#0",""
"2024-02-03,18:07:34","jackyhe30","#0","你们趁我不在偷偷开趴体😭😭😭","",""
"2024-02-03,18:07:44","watashinokato","#0","我明天就回国哩","",""
"2024-02-03,18:08:05","white_give","#0","https://tenor.com/view/tom-tom-and-jerry-waiting-tom-waiting-gif-17813304","",""
"2024-02-03,21:43:39",".misoudon","#0","晚上有无人打","",""
"2024-02-03,22:18:11","xx_lpyyds","#0","1","",""
"2024-02-03,22:28:01","watashinokato","#0","<@944550932056793158> 怎么还下回来了","okainotonline#0",""
"2024-02-04,01:22:12",".misoudon","#0","<@688923339166711866> 我因该没问题","white_give#0",""
"2024-02-04,01:22:19",".misoudon","#0","老陈跟henry呢？","",""
"2024-02-04,01:27:25","white_give","#0","老陈50 50","",""
"2024-02-04,01:27:39","white_give","#0","henry晚些好像可以","",""
"2024-02-04,01:27:49",".misoudon","#0","ok","",""
"2024-02-04,01:28:01","white_give","#0","你ok的吗","",""
"2024-02-04,01:28:18",".misoudon","#0","应该把","",""
"2024-02-04,01:28:22",".misoudon","#0","看我几点到家","",""
"2024-02-04,01:28:25","white_give","#0","<:facepalm:740197242685882408>","",""
"2024-02-04,01:28:27",".misoudon","#0","你们每天几点开始","",""
"2024-02-04,01:28:32",".misoudon","#0","明天*","",""
"2024-02-04,01:28:49","white_give","#0","应该下午这个样子","",""
"2024-02-04,01:28:54","white_give","#0","4点多之后","",""
"2024-02-04,01:29:12",".misoudon","#0","行那我明天看看","",""
"2024-02-04,01:29:20","white_give","#0","👌","",""
"2024-02-04,01:58:18","xx_lpyyds","#0","😦","",""
"2024-02-04,01:58:29",".misoudon","#0","？","",""
"2024-02-04,01:58:36","xx_lpyyds","#0","不想玩了","",""
"2024-02-04,01:58:51","然_","#5256","嘻嘻","",""
"2024-02-04,01:59:00",".misoudon","#0","？","",""
"2024-02-04,16:38:55","malappc","#0","guys","",""
"2024-02-04,16:38:57","malappc","#0","五点","",""
"2024-02-04,16:39:00","malappc","#0","怎么说","",""
"2024-02-04,16:39:12","white_give","#0","<a:cooldoge:740191349424259083>","",""
"2024-02-04,16:47:48","white_give","#0","也可以晚一些","",""
"2024-02-04,16:47:56","white_give","#0","等ct的两个b过来","",""
"2024-02-04,16:48:24","okainotonline","#0","我洗完澡就来","",""
"2024-02-04,16:48:30","white_give","#0","👌","",""
"2024-02-04,17:03:35",".misoudon","#0","<@486098923488935948> 你zms","然_#5256",""
"2024-02-04,17:07:30","white_give","#0","他估计没醒","",""
"2024-02-04,17:07:37","white_give","#0","昨晚奋斗到天亮了","",""
"2024-02-04,17:18:56",".misoudon","#0","那我现在咋办","",""
"2024-02-04,17:33:35","white_give","#0","唔知道","",""
"2024-02-04,17:33:43","white_give","#0","要不可以等他们俩起来","",""
"2024-02-04,17:33:58",".misoudon","#0","老陈也在睡啊","",""
"2024-02-04,17:34:00",".misoudon","#0","😂","",""
"2024-02-04,17:34:05",".misoudon","#0","他俩昨天没睡啊","",""
"2024-02-04,17:34:08","white_give","#0","对他们俩奋斗到天亮了","",""
"2024-02-04,17:34:13",".misoudon","#0","牛逼","",""
"2024-02-04,17:38:58",".misoudon","#0","行那我在等会","",""
"2024-02-04,17:40:27","white_give","#0","👌","",""
"2024-02-04,18:31:47",".misoudon","#0","QAQ","",""
"2024-02-05,03:49:52","white_give","#0","到家了说声哈","",""
"2024-02-05,03:50:02",".misoudon","#0","老陈到了","",""
"2024-02-05,03:50:45","white_give","#0","👌","",""
"2024-02-05,03:57:51","okainotonline","#0","到了","",""
"2024-02-05,04:12:28","然_","#5256","回到家了😋","",""
"2024-02-05,04:12:39","white_give","#0","感觉很有精神","",""
"2024-02-05,04:12:52","white_give","#0","一点也不像刚刚要睡着的人","",""
"2024-02-05,04:12:53","然_","#5256","<@926065862048374814> rennerenne","xx_lpyyds#0",""
"2024-02-05,04:12:59","然_","#5256","还真是","",""
"2024-02-05,04:13:05","xx_lpyyds","#0","?","",""
"2024-02-05,04:13:19","然_","#5256","🤭🖕","",""
"2024-02-05,04:13:31","xx_lpyyds","#0","🥵 🖕","",""
"2024-02-05,04:14:40","然_","#5256","我觉得有赛博骗子🤥","",""
"2024-02-05,04:15:15","white_give","#0","https://tenor.com/view/team-liquid-raz-league-of-legends-minions-gif-23860292","",""
"2024-02-05,04:22:11","然_","#5256","<@534634605664403456> 回到了🐱",".misoudon#0",""
"2024-02-05,04:24:14",".misoudon","#0","到了","",""
"2024-02-05,18:46:47",".misoudon","#0","1","",""
"2024-02-05,20:40:07","然_","#5256","<@534634605664403456>",".misoudon#0",""
"2024-02-05,20:40:19",".misoudon","#0","?","",""
"2024-02-05,20:40:33","然_","#5256","？不是1吗","",""
"2024-02-05,20:40:35","然_","#5256","来玩","",""
"2024-02-05,20:40:38",".misoudon","#0","okj","",""
"2024-02-05,20:41:08",".misoudon","#0","5min","",""
"2024-02-05,20:42:43","okainotonline","#0","🤡","",""
"2024-02-05,20:43:17",".misoudon","#0","我给耳机冲下电","",""
"2024-02-05,20:43:42","然_","#5256","上号匹着先zms","",""
"2024-02-05,20:43:51",".misoudon","#0","ok","",""
"2024-02-05,20:44:00","然_","#5256","😇","",""
"2024-02-05,21:08:45","white_give","#0","<a:cooldoge:740191349424259083>","",""
"2024-02-06,21:26:46","tz0826z","#0","有人玩吗","",""
"2024-02-06,21:27:32",".misoudon","#0","你要打排位吗","",""
"2024-02-06,21:27:44","tz0826z","#0","不打排位：）","",""
"2024-02-06,21:27:50",".misoudon","#0","🥲🥲🥲🥲🥲","",""
"2024-02-06,22:01:57","okainotonline","#0","👀","",""
"2024-02-06,22:43:08","xx_lpyyds","#0","🈶 🈚 选手","",""
"2024-02-07,09:57:35","white_give","#0","","","https://cdn.discordapp.com/attachments/975015717613232158/1204561557384859668/IMG_2927.png?ex=65f0ddde&is=65de68de&hm=15d9e656a51843e204b059e3b26eb919020f403230045568f2256ccbbb5cd51f&"
"2024-02-07,09:57:46","white_give","#0","凭什么还要加强提莫","",""
"2024-02-07,09:57:54","white_give","#0","sb👊","",""
"2024-02-07,10:02:01","okainotonline","#0","提莫太弱了","",""
"2024-02-07,10:02:25","white_give","#0","？？","",""
"2024-02-07,10:02:37","white_give","#0","t0上单你和我说弱","",""
"2024-02-07,10:04:48","okainotonline","#0","前期确实弱","",""
"2024-02-07,10:04:55","white_give","#0","<:facepalm:740197242685882408>","",""
"2024-02-07,10:05:08","white_give","#0","问题是他是个超级长手","",""
"2024-02-07,10:05:12","okainotonline","#0","所有技能伤害都削过","",""
"2024-02-07,10:05:15","white_give","#0","弱不正常吗","",""
"2024-02-07,10:05:28","white_give","#0","啥时候削的","",""
"2024-02-07,10:05:47","okainotonline","#0","版本刚出的时候 大砍","",""
"2024-02-07,10:05:56","white_give","#0","？","",""
"2024-02-07,10:06:02","white_give","#0","不是一出来就t0？","",""
"2024-02-07,10:06:04","okainotonline","#0","Q E R 没有一个没削的","",""
"2024-02-07,10:06:34","okainotonline","#0","现在已经T3哩","",""
"2024-02-07,10:06:41","okainotonline","#0","胜率已经49哩","",""
"2024-02-07,10:06:46","white_give","#0","因为没人玩","",""
"2024-02-07,10:07:04","white_give","#0","不是因为弱","",""
"2024-02-07,10:07:19","white_give","#0","你就在这里偷着乐吧","",""
"2024-02-07,10:07:38","white_give","#0","","","https://cdn.discordapp.com/attachments/975015717613232158/1204564088492134461/IMG_2928.png?ex=65f0e03a&is=65de6b3a&hm=5382cd3968f222ef7a6efa51d19f2cfec79fff80833fcac8c7d73cf38290096e&"
"2024-02-07,10:07:45","white_give","#0","你看看这些兄弟","",""
"2024-02-07,10:08:01","white_give","#0","一个鳄鱼一个杰斯一个蛮王","",""
"2024-02-07,10:08:06","white_give","#0","凭什么不被加强","",""
"2024-02-07,10:08:26","okainotonline","#0","杰斯好似🤗","",""
"2024-02-07,10:08:31","white_give","#0","<:facepalm:740197242685882408>","",""
"2024-02-07,10:08:44","white_give","#0","但我感觉给低了 能玩的","",""
"2024-02-07,10:08:52","white_give","#0","算比较平衡 但是提莫","",""
"2024-02-07,10:09:18","white_give","#0","😅","",""
"2024-02-07,10:10:38","okainotonline","#0","你都不玩你怕啥 折磨的又不是你","",""
"2024-02-07,10:10:49","white_give","#0","我不是怕","",""
"2024-02-07,10:10:50","white_give","#0","是恶心","",""
"2024-02-07,10:13:51","okainotonline","#0","🖕","",""
"2024-02-07,10:18:02","white_give","#0","<a:ExcuseMe:740191411437305866>","",""
"2024-02-07,21:31:27","malappc","#0","谁给我server头像换了","",""
"2024-02-07,21:31:48","okainotonline","#0","me","",""
"2024-02-07,21:32:15","malappc","#0","你贱贱哒","",""
"2024-02-08,12:14:52","然_","#5256","woc这是cartman吗","",""
"2024-02-08,12:15:34","okainotonline","#0","应该是","",""
"2024-02-08,12:16:06","然_","#5256","现在还在更吗","",""
"2024-02-08,12:16:29","okainotonline","#0","不知道捏 不怎么看这个","",""
"2024-02-08,12:16:39","okainotonline","#0","只看过比较典的","",""
"2024-02-08,12:16:56","然_","#5256","hhhhok","",""
"2024-02-08,12:17:55",".misoudon","#0","s27还没出呢","",""
"2024-02-08,12:31:30","okainotonline","#0","威廉割割我饿了","",""
"2024-02-08,12:31:38",".misoudon","#0","然后呢","",""
"2024-02-08,12:31:41","okainotonline","#0","能帮我点一个龙虾外面吗","",""
"2024-02-08,12:31:45","okainotonline","#0","外卖","",""
"2024-02-08,12:31:53",".misoudon","#0","然后呢","",""
"2024-02-08,12:32:08","okainotonline","#0","帮我点一个🥺","",""
"2024-02-08,12:32:16",".misoudon","#0","爬","",""
"2024-02-08,18:03:53","white_give","#0","https://tenor.com/view/league-of-legends-lol-meme-pepe-gif-25444442","",""
"2024-02-08,18:04:12","malappc","#0","你下这么快","",""
