Date,Username,User tag,Content,Mentions,link
"2020-08-27,18:15:54","white_give","#0","<@!534634605664403456>",".misoudon#0",""
"2020-08-27,18:15:58","white_give","#0","ren ne","",""
"2020-08-27,18:18:30","然_","#5256","<@!534634605664403456>",".misoudon#0",""
"2020-08-27,18:18:38","itwillbe_fine","#0","<@!534634605664403456>",".misoudon#0",""
"2020-08-27,18:18:43","然_","#5256","laiba","",""
"2020-08-27,18:18:45","Deleted User","#0000","<@!534634605664403456>",".misoudon#0",""
"2020-08-27,18:18:48","itwillbe_fine","#0","来吗","",""
"2020-08-27,19:41:38","white_give","#0","wdnmd","",""
"2020-08-27,19:41:41","white_give","#0","今天决赛","",""
"2020-08-27,19:41:55","white_give","#0","离谱","",""
"2020-08-27,21:52:41","itwillbe_fine","#0","还完债就去看一手","",""
"2020-08-28,00:06:23","watashinokato","#0","比赛看完 有来极地的吗","",""
"2020-08-28,11:19:46","white_give","#0","","","https://cdn.discordapp.com/attachments/650879635092930581/748713406525210694/Screen_Shot_2020-08-28_at_11.19.38_AM.png?ex=65ea67b2&is=65d7f2b2&hm=ecb9d3b5f814ab9ad264dfe771b066dd54b96ca8a6841ce040ff1e2cbec6abfb&"
"2020-08-28,11:19:54","white_give","#0","有无人买这个的","",""
"2020-08-28,14:39:04","white_give","#0","<@!486098923488935948> <@!534634605664403456> <@!714137754694451271>",".misoudon#0、然_#5256、watashinokato#0",""
"2020-08-28,14:39:12","white_give","#0","lol chong dfou","",""
"2020-08-28,14:39:26",".misoudon","#0","在考经济","",""
"2020-08-28,14:39:30","white_give","#0","okok","",""
"2020-08-28,15:19:19","Deleted User","#0000","<@!534634605664403456>",".misoudon#0",""
"2020-08-28,15:19:32",".misoudon","#0","还在考","",""
"2020-08-28,15:19:34",".misoudon","#0","4点结束","",""
"2020-08-28,15:51:46","Deleted User","#0000","<@!534634605664403456>",".misoudon#0",""
"2020-08-28,15:51:55",".misoudon","#0","9 分钟","",""
"2020-08-28,15:51:56",".misoudon","#0","1","",""
"2020-08-28,15:52:16",".misoudon","#0","还有一道题","",""
"2020-08-28,15:52:34",".misoudon","#0","做完我就来","",""
"2020-08-28,20:50:14","itwillbe_fine","#0","https://music.163.com/song?id=1297742167&userid=49614044","",""
"2020-08-29,15:41:43","watashinokato","#0","<@!650875400813150208> <@!534634605664403456> <@456226577798135808> <@!688923339166711866> <@!714137754694451271> <@!486098923488935948> lol 有人吗",".misoudon#0、itwillbe_fine#0、watashinokato#0、然_#5256、white_give#0、Deleted User#0000",""
"2020-08-29,15:45:01","white_give","#0","wan dian","",""
"2020-08-29,15:45:35","watashinokato","#0","ok","",""
"2020-08-29,16:03:41","Deleted User","#0000","我感觉我出现幻觉了，我看见一个巨像威尔的人从我家门口走过去","",""
"2020-08-29,16:03:44","Deleted User","#0000","害怕","",""
"2020-08-29,16:03:57",".misoudon","#0","这么想他的吗","",""
"2020-08-29,16:04:04","Deleted User","#0000","呆在家里太久了","",""
"2020-08-29,16:04:12","Deleted User","#0000","<@!650875400813150208> 你是不是出门了","itwillbe_fine#0",""
"2020-08-29,16:04:19",".misoudon","#0","出去跑跑走走不啥的","",""
"2020-08-29,16:04:22",".misoudon","#0","步","",""
"2020-08-29,16:04:27","Deleted User","#0000","可能吧","",""
"2020-08-29,16:04:38","Deleted User","#0000","他旁边是个女生","",""
"2020-08-29,16:05:13","Deleted User","#0000","害怕","",""
"2020-08-29,16:48:24","itwillbe_fine","#0","不是我","",""
"2020-08-29,16:48:29","itwillbe_fine","#0","我没有出门","",""
"2020-08-29,16:48:33",".misoudon","#0","4缺1","",""
"2020-08-29,16:48:34","Deleted User","#0000","ok","",""
"2020-08-29,16:48:55",".misoudon","#0","老路你玩不玩","",""
"2020-08-29,16:49:04","Deleted User","#0000","我还在上课","",""
"2020-08-29,16:49:09","Deleted User","#0000","你们先开一把","",""
"2020-08-29,16:49:13",".misoudon","#0","<@688923339166711866> 老蔡？","white_give#0",""
"2020-08-29,16:49:57","white_give","#0","2mins","",""
"2020-08-29,19:01:17","white_give","#0","bi sai kai l","",""
"2020-08-29,19:01:25",".misoudon","#0","马上来","",""
"2020-08-29,20:03:20","watashinokato","#0","","","https://cdn.discordapp.com/attachments/650879635092930581/749207555485466644/WeChat_20200829200253.mp4?ex=65ec33e8&is=65d9bee8&hm=9e16d33896a97423e29e1710b0abfd67b1b1fb46cdcd6211560b607d248f4cc0&"
"2020-08-29,21:00:33","Deleted User","#0000","我裂开","",""
"2020-08-29,21:00:55","Deleted User","#0000","你们说话都是电音","",""
"2020-08-29,21:00:59","Deleted User","#0000","完全听不见","",""
"2020-08-29,21:09:25","然_","#5256","","","https://cdn.discordapp.com/attachments/650879635092930581/749224182029746176/unknown.png?ex=65ec4364&is=65d9ce64&hm=48f1cb402fba53e24d856499977d2a14a2bef0ea5df7909aebad5593bc6f9dbb&"
"2020-08-29,22:52:35","watashinokato","#0","wo  qu zheng ge chi de","",""
"2020-08-29,22:52:44","然_","#5256","ok","",""
"2020-08-29,23:04:13","itwillbe_fine","#0","赌上职业生涯的闪现","",""
"2020-08-29,23:04:37","Deleted User","#0000","真的垃圾","",""
"2020-08-29,23:04:46","Deleted User","#0000","我进棺材了","",""
"2020-08-29,23:05:30","itwillbe_fine","#0","难受啊lulu","",""
"2020-08-29,23:12:57","watashinokato","#0","lol?","",""
"2020-08-29,23:37:56","watashinokato","#0","我十二点后就可以说话了","",""
"2020-08-30,11:53:03","Deleted User","#0000","有人玩吗","",""
"2020-08-30,12:02:10","watashinokato","#0","1","",""
"2020-08-30,12:05:11","Deleted User","#0000","来","",""
"2020-08-30,12:05:14","Deleted User","#0000","<@!714137754694451271>","watashinokato#0",""
"2020-08-30,15:16:35","watashinokato","#0","<@456226577798135808> <@!650875400813150208> <@!486098923488935948> <@!534634605664403456> <@!688923339166711866> lol?",".misoudon#0、itwillbe_fine#0、然_#5256、white_give#0、Deleted User#0000",""
"2020-08-30,15:45:40","Deleted User","#0000","你打排位吗","",""
"2020-08-30,15:45:49","Deleted User","#0000","我在冲排位","",""
"2020-08-30,15:46:19","watashinokato","#0","可","",""
"2020-08-30,15:46:27","Deleted User","#0000","来","",""
"2020-08-30,15:48:25","Deleted User","#0000","<@!714137754694451271>","watashinokato#0",""
"2020-08-30,15:48:32","watashinokato","#0","lail","",""
"2020-08-30,17:36:46","Deleted User","#0000","<@!534634605664403456> <@!650875400813150208> 差一个",".misoudon#0、itwillbe_fine#0",""
"2020-08-30,17:50:36","white_give","#0","","","https://cdn.discordapp.com/attachments/650879635092930581/749536539226144858/Screen_Shot_2020-08-30_at_5.50.23_PM.png?ex=65ed664c&is=65daf14c&hm=fc9869247f85bb3dd8ff43db650a57272958e69f5136e1d93beea3e711794d0b&"
"2020-08-30,18:04:11","watashinokato","#0","","","https://cdn.discordapp.com/attachments/650879635092930581/749539957290303499/unknown.png?ex=65ed697b&is=65daf47b&hm=5ac285267ecb83b9aa2cd439a23f169efe8ba62ee38f3c91f82d2f973bdaa0c9&"
"2020-08-30,19:58:23","watashinokato","#0","","","https://cdn.discordapp.com/attachments/650879635092930581/749568695994417252/unknown.png?ex=65ed843f&is=65db0f3f&hm=687bcd398e2831d9a04d5661d7182df7ed2ea0dc2645f40a002a66f63abf57ee&"
"2020-08-30,20:11:29","watashinokato","#0","","","https://cdn.discordapp.com/attachments/650879635092930581/749571992512102472/unknown.png?ex=65ed8751&is=65db1251&hm=8b21e6ac0f7f028592940c42ff607f6d4f0ea8856369a664ef5db19803ad8df9&"
"2020-08-30,20:22:58","watashinokato","#0","","","https://cdn.discordapp.com/attachments/650879635092930581/749574881569669230/unknown.png?ex=65ed8a02&is=65db1502&hm=541937880af1a0a2a7fd13943b763764278c14129255a016ed22e583c8c325b8&"
"2020-08-30,20:25:49","watashinokato","#0","","","https://cdn.discordapp.com/attachments/650879635092930581/749575598069776424/unknown.png?ex=65ed8aad&is=65db15ad&hm=08d98a7b19df0ef47520eb1e6ee9c9ef2265cea0fc23e2b51d532cad7e0bfdac&"
"2020-08-30,21:41:50","white_give","#0","啊？","",""
"2020-08-30,21:41:53","white_give","#0","2:0了？","",""
"2020-08-30,21:42:09","watashinokato","#0","y","",""
"2020-08-30,21:42:46","white_give","#0","炸了woc","",""
"2020-08-30,21:43:51","watashinokato","#0","被翻了","",""
"2020-08-30,21:44:00","white_give","#0","吐了","",""
"2020-08-30,21:44:10","white_give","#0","ig真的这么拉","",""
"2020-08-30,21:44:10","watashinokato","#0","IG永不加班😂","",""
"2020-08-30,21:44:16","white_give","#0","哈哈哈哈哈","",""
"2020-08-30,21:44:18",".misoudon","#0","服了","",""
"2020-08-30,21:44:33","white_give","#0","难顶","",""
"2020-08-30,21:44:40",".misoudon","#0","我是真的无语","",""
"2020-08-30,21:47:59",".misoudon","#0","余霜今天的妆不好看","",""
"2020-08-30,21:48:13",".misoudon","#0","ig能不能来个让二追三","",""
"2020-08-30,21:49:16","Deleted User","#0000","害怕","",""
"2020-08-30,21:49:19","Deleted User","#0000","怎么样了","",""
"2020-08-30,21:49:23","Deleted User","#0000","ig输了吗","",""
"2020-08-30,21:49:30",".misoudon","#0","被2:0","",""
"2020-08-30,21:50:03","Deleted User","#0000","可(shu)惜(fu)","",""
"2020-08-30,23:20:10","然_","#5256","想看第五把","",""
"2020-08-30,23:43:13","watashinokato","#0","我等回来","",""
"2020-08-30,23:50:40","然_","#5256","有人深夜联盟？","",""
"2020-08-30,23:54:33","Deleted User","#0000","我在赶作业","",""
"2020-08-30,23:59:54","watashinokato","#0","我","",""
"2020-08-31,00:00:01","watashinokato","#0","<@!486098923488935948>","然_#5256",""
"2020-08-31,00:00:23","然_","#5256","lai","",""
"2020-08-31,11:41:46","watashinokato","#0","wallpaper 搜seraphine评分最高第二个","","https://cdn.discordapp.com/attachments/650879635092930581/749806106372472832/unknown.png?ex=65ee615a&is=65dbec5a&hm=5bb05c420ba6f7e3b545de71d28c4fb972a4dee1b0825ca7d75a4ec2475fe9bc&"
"2020-08-31,11:42:12",".misoudon","#0","了解","",""
"2020-08-31,11:53:58","然_","#5256","the temple 就离谱","",""
"2020-08-31,11:54:02","然_","#5256","这","",""
"2020-08-31,12:05:15","然_","#5256","chiappa 起飞了","",""
"2020-08-31,12:59:43","white_give","#0","","","https://cdn.discordapp.com/attachments/650879635092930581/749825721760743466/Screen_Shot_2020-08-31_at_12.59.32_PM.png?ex=65ee739f&is=65dbfe9f&hm=4607dab3becdea9fb40a3adeea91ae86102bac804a2ac55ef73582300300bb69&"
"2020-08-31,13:00:08",".misoudon","#0","这光模组咋下啊","",""
"2020-08-31,13:00:32","white_give","#0","萎蔫你电脑配置到底是啥呀","",""
"2020-08-31,13:01:54",".misoudon","#0","好像rtx1660super","",""
"2020-08-31,13:03:11","white_give","#0","那cpu那些呢","",""
"2020-08-31,13:03:16","white_give","#0","可以截个图吗","",""
"2020-08-31,15:54:56",".misoudon","#0","<@714137754694451271> mc的光模组咋弄的","watashinokato#0",""
"2020-08-31,15:55:02",".misoudon","#0","有没有教程","",""
"2020-08-31,16:00:30","watashinokato","#0","youtube有","",""
"2020-08-31,16:01:14",".misoudon","#0","kk❤️","",""
"2020-08-31,16:07:45","Deleted User","#0000","<@!534634605664403456>",".misoudon#0",""
"2020-08-31,16:07:49","Deleted User","#0000","41","",""
"2020-08-31,16:08:31",".misoudon","#0","在赶due","",""
"2020-08-31,16:08:42",".misoudon","#0","你们叫矿哥","",""
"2020-08-31,16:12:08","Deleted User","#0000","","","https://cdn.discordapp.com/attachments/650879635092930581/749874147177398292/Screen_Shot_2020-08-31_at_4.11.50_pm.png?ex=65eea0b8&is=65dc2bb8&hm=14a48832ea2821dd14520f46c26bcc1aa49eeb5446c9a49be2d471900ede108e&"
"2020-08-31,21:40:09","然_","#5256","","","https://cdn.discordapp.com/attachments/650879635092930581/749956693907079198/unknown.png?ex=65eeed99&is=65dc7899&hm=485ec66c93872591e36fe53002caa29cfa2854012fb84322eb320afe2d22b095&"
"2020-08-31,21:40:24",".misoudon","#0","？？？？","",""
"2020-08-31,21:40:26",".misoudon","#0","？？？","",""
"2020-08-31,21:40:31","然_","#5256","没有p图","",""
"2020-08-31,21:40:31",".misoudon","#0","咋弄的","",""
"2020-08-31,21:40:46",".misoudon","#0","给我搞的西宫硝子的","",""
"2020-08-31,21:40:50",".misoudon","#0","咋弄的","",""
"2020-08-31,21:40:52",".misoudon","#0","教教我","",""
"2020-08-31,21:41:08",".misoudon","#0","お願いします　ヘンリーさん","",""
"2020-08-31,22:02:02",".misoudon","#0","","","https://cdn.discordapp.com/attachments/650879635092930581/749962202559021056/image0.jpg?ex=65eef2ba&is=65dc7dba&hm=405e8c9e1c5b394e4b1c6f9df49ba61a3085fcbe872009ca14593835d2fcceeb&"
"2020-08-31,22:19:42","watashinokato","#0","做会作业","",""
"2020-08-31,22:21:58","然_","#5256","???","",""
"2020-08-31,22:22:34","Deleted User","#0000","<@!650875400813150208>","itwillbe_fine#0",""
"2020-08-31,22:22:44","Deleted User","#0000","<@!650875400813150208> <@!650875400813150208> <@!650875400813150208> <@!650875400813150208>","itwillbe_fine#0",""
"2020-08-31,22:22:54","Deleted User","#0000","<@!650875400813150208> <@!650875400813150208> <@!650875400813150208> <@!650875400813150208> <@!650875400813150208> <@!650875400813150208> <@!650875400813150208>","itwillbe_fine#0",""
"2020-08-31,22:23:00","然_","#5256","<@!650875400813150208>","itwillbe_fine#0",""
"2020-08-31,22:23:04","Deleted User","#0000","<@!650875400813150208>","itwillbe_fine#0",""
"2020-08-31,22:23:06","Deleted User","#0000","<@!650875400813150208>","itwillbe_fine#0",""
"2020-08-31,22:23:08","Deleted User","#0000","<@!650875400813150208>","itwillbe_fine#0",""
"2020-08-31,22:23:10","Deleted User","#0000","<@!650875400813150208>","itwillbe_fine#0",""
"2020-08-31,22:23:31","然_","#5256","<@!650875400813150208> <@!650875400813150208> <@!650875400813150208>","itwillbe_fine#0",""
"2020-08-31,22:23:32","然_","#5256","<@!650875400813150208>","itwillbe_fine#0",""
"2020-08-31,22:23:33","然_","#5256","<@!650875400813150208>","itwillbe_fine#0",""
"2020-08-31,22:23:34","然_","#5256","<@!650875400813150208>","itwillbe_fine#0",""
"2020-08-31,22:23:35","然_","#5256","<@!650875400813150208>","itwillbe_fine#0",""
"2020-08-31,22:23:35","然_","#5256","<@!650875400813150208>","itwillbe_fine#0",""
"2020-08-31,22:23:37","然_","#5256","<@!650875400813150208>","itwillbe_fine#0",""
"2020-08-31,22:23:38","然_","#5256","<@!650875400813150208> v@UniCrown","itwillbe_fine#0",""
"2020-08-31,22:23:38","然_","#5256","<@!650875400813150208> <@!650875400813150208> <@!650875400813150208> v","itwillbe_fine#0",""
"2020-08-31,22:23:39","然_","#5256","<@!650875400813150208>","itwillbe_fine#0",""
"2020-08-31,22:23:41","然_","#5256","v@UniCrown@UniCrown","",""
"2020-08-31,22:23:42","然_","#5256","v","",""
"2020-08-31,22:23:42","然_","#5256","v@UniCrown@UniCrown@UniCrown","",""
"2020-08-31,22:23:42","然_","#5256","<@!650875400813150208> <@!650875400813150208> v@UniCrown","itwillbe_fine#0",""
"2020-08-31,22:23:43","然_","#5256","<@!650875400813150208> v","itwillbe_fine#0",""
"2020-08-31,22:23:43","然_","#5256","v","",""
"2020-08-31,23:01:59","然_","#5256","<@&749977102064943136>","",""
"2020-08-31,23:02:35","Deleted User","#0000","<@&749977083329118328>","",""
"2020-08-31,23:58:11","watashinokato","#0","人怎么都无了","",""
