Date,Username,User tag,Content,Mentions,link
"2023-12-14,11:08:35","white_give","#0","https://tenor.com/view/tom-and-jerry-clueless-shrugs-gif-20341002","",""
"2023-12-14,11:08:40","然_","#5256","🌗🔻🌓👍","",""
"2023-12-14,11:08:56","white_give","#0","就是要的就是这种状态","",""
"2023-12-14,11:09:05","然_","#5256","可以出来玩怎么说","",""
"2023-12-14,11:09:12","然_","#5256","正好你也在ct","",""
"2023-12-14,11:09:14","white_give","#0","我正在往家走","",""
"2023-12-14,11:09:21","white_give","#0","很危炫","",""
"2023-12-14,11:09:22","然_","#5256","😭👊","",""
"2023-12-14,11:09:37","white_give","#0","话说我昨天只睡了两个小时不到","",""
"2023-12-14,11:09:46","然_","#5256","害怕","",""
"2023-12-14,11:09:46","white_give","#0","其实也是神智不清的","",""
"2023-12-14,11:10:18","然_","#5256","我在逛赛博宠物店现在🤓","",""
"2023-12-14,11:10:38","然_","#5256","等你回家可以开一把试试","",""
"2023-12-14,11:10:48","然_","#5256","如果状态不好就直接润了","",""
"2023-12-14,11:10:52","white_give","#0","赛博nm宠物店是啥","",""
"2023-12-14,11:10:52","然_","#5256","🤓","",""
"2023-12-14,11:11:16","然_","#5256","","","https://cdn.discordapp.com/attachments/975015717613232158/1184648769560641567/IMG_5101.png?ex=65f240a4&is=65dfcba4&hm=ed9337a088f438f120f15903613b3fa3335deb2d57ebe0160ceefe5b7363852d&"
"2023-12-14,11:11:19","然_","#5256","😋","",""
"2023-12-14,11:11:23","white_give","#0","逆天","",""
"2023-12-14,11:11:35","white_give","#0","养个鳖我掐掐","",""
"2023-12-14,11:11:50","然_","#5256","帝王🦀️可以吗","",""
